task_type,priority,difficulty,estimated_minutes,task_id,status,source,assignment_log_count,required_qualification_codes,shift_id,shift_date,shift_start_time,shift_actual_start_time,shift_actual_end_time,employee_id,employee_code,cargo_id,cargo_code,created_at,assigned_at,started_at,completed_at,due_at,queue_wait_minutes,assignment_to_start_minutes,fact_execution_minutes,total_cycle_minutes,actual_minutes_db,task_age_minutes,emp_task_assigned_count,emp_task_completed_count,emp_shift_score,minutes_into_shift,emp_profile_performance_factor,emp_profile_sigma,emp_profile_sample_count,emp_profile_mean_minutes,emp_profile_has_mean,emp_profile_source_kind,task_required_qual_count,emp_modifier_factor_product,emp_modifier_sigma_bonus_sum,emp_modifier_sample_count_sum,emp_required_modifier_count,label_true_minutes
PUTAWAY_TO_RACK,6,2,20,1510,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,4,E0004,417,SIMSHIFT-2026-06-01-C-YM6IER0V,2026-06-01T12:44:00+00:00,2026-06-01T12:49:00+00:00,2026-06-01T12:53:00+00:00,2026-06-01T13:20:00+00:00,2026-06-01T14:50:00+00:00,5,4,27,36,27,5,2,2,9,229,1.0953,0.1883,29,22.3448,1,mixed,1,1.0,0.0,0,0,27
RECEIVE_TO_INBOUND,4,4,15,1511,completed,auto,1,RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,7,E0007,418,SIMSHIFT-2026-06-01-C-5J284WV9,2026-06-01T12:47:00+00:00,2026-06-01T12:53:00+00:00,2026-06-01T12:57:00+00:00,2026-06-01T13:18:00+00:00,2026-06-01T14:09:00+00:00,6,4,21,31,21,6,2,2,9,233,1.1997,0.1482,21,17.619,1,mixed,1,1.0,0.0,0,0,21
RECEIVE_TO_INBOUND,4,1,13,1512,completed,auto,1,RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,10,E0010,419,SIMSHIFT-2026-06-01-C-EPSOF1GG,2026-06-01T12:47:00+00:00,2026-06-01T12:49:00+00:00,2026-06-01T12:56:00+00:00,2026-06-01T13:17:00+00:00,2026-06-01T14:39:00+00:00,2,7,21,30,21,2,2,2,9,229,1.1826,0.1424,22,17.2273,1,mixed,1,1.0,0.0,0,0,21
MOVE_BETWEEN_SLOTS,2,4,19,1513,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,12,E0012,340,SIMSHIFT-2026-05-09-C-T6BLY8AV,2026-06-01T12:48:00+00:00,2026-06-01T12:53:00+00:00,2026-06-01T12:58:00+00:00,2026-06-01T13:22:00+00:00,2026-06-01T14:50:00+00:00,5,5,24,34,24,5,2,2,9,233,1.107,0.0982,14,19.5,1,mixed,1,1.0,0.0,0,0,24
DISPATCH_CARGO,5,3,19,1514,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,15,E0015,340,SIMSHIFT-2026-05-09-C-T6BLY8AV,2026-06-01T13:24:00+00:00,2026-06-01T13:24:00+00:00,2026-06-01T13:28:00+00:00,2026-06-01T13:54:00+00:00,2026-06-01T14:30:00+00:00,0,4,26,30,26,0,2,2,9,264,1.0789,0.1183,17,19.7059,1,mixed,1,1.0,0.0,0,0,26
MOVE_BETWEEN_SLOTS,3,4,19,1515,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,5,E0005,305,SIMSHIFT-2026-05-08-C-HPLCU07W,2026-06-01T12:51:00+00:00,2026-06-01T12:53:00+00:00,2026-06-01T12:55:00+00:00,2026-06-01T13:25:00+00:00,2026-06-01T14:05:00+00:00,2,2,30,34,30,2,3,3,9,233,1.2815,0.1577,21,23.4286,1,mixed,1,1.0,0.0,0,0,30
DISPATCH_CARGO,3,5,20,1516,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,10,E0010,305,SIMSHIFT-2026-05-08-C-HPLCU07W,2026-06-01T13:28:00+00:00,2026-06-01T13:28:00+00:00,2026-06-01T13:31:00+00:00,2026-06-01T13:54:00+00:00,2026-06-01T14:10:00+00:00,0,3,23,26,23,0,3,3,10,268,1.0182,0.1233,15,19.0,1,mixed,1,1.0,0.0,0,0,23
MOVE_BETWEEN_SLOTS,3,2,17,1517,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,8,E0008,342,SIMSHIFT-2026-05-09-C-2KZFOCIL,2026-06-01T12:52:00+00:00,2026-06-01T13:00:00+00:00,2026-06-01T13:02:00+00:00,2026-06-01T13:19:00+00:00,2026-06-01T14:11:00+00:00,8,2,17,27,17,8,3,3,11,240,0.9926,0.1148,17,18.0,1,mixed,1,1.0,0.0,0,0,17
DISPATCH_CARGO,4,2,18,1518,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,4,E0004,342,SIMSHIFT-2026-05-09-C-2KZFOCIL,2026-06-01T13:22:00+00:00,2026-06-01T13:22:00+00:00,2026-06-01T13:29:00+00:00,2026-06-01T13:52:00+00:00,2026-06-01T15:09:00+00:00,0,7,23,30,23,0,3,3,11,262,1.0918,0.1483,16,19.875,1,mixed,1,1.0,0.0,0,0,23
MOVE_BETWEEN_SLOTS,3,1,16,1519,completed,auto,1,FORKLIFT;MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,1,E0001,343,SIMSHIFT-2026-05-09-C-DBGEW3R3,2026-06-01T12:53:00+00:00,2026-06-01T13:06:00+00:00,2026-06-01T13:11:00+00:00,2026-06-01T13:29:00+00:00,2026-06-01T13:51:00+00:00,13,5,18,36,18,13,5,5,13,246,1.0603,0.084,25,19.0,1,mixed,2,1.0003,0.0056,21,1,18
DISPATCH_CARGO,5,1,17,1520,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,9,E0009,343,SIMSHIFT-2026-05-09-C-DBGEW3R3,2026-06-01T13:31:00+00:00,2026-06-01T13:32:00+00:00,2026-06-01T13:38:00+00:00,2026-06-01T13:58:00+00:00,2026-06-01T15:08:00+00:00,1,6,20,27,20,1,4,4,8,272,0.9916,0.0599,16,18.125,1,mixed,1,1.0,0.0,0,0,20
MOVE_BETWEEN_SLOTS,4,3,18,1521,completed,auto,1,FORKLIFT;MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,2,E0002,295,SIMSHIFT-2026-05-08-C-UCT37CBQ,2026-06-01T13:05:00+00:00,2026-06-01T13:15:00+00:00,2026-06-01T13:17:00+00:00,2026-06-01T13:47:00+00:00,2026-06-01T14:02:00+00:00,10,2,30,42,30,10,5,5,13,255,1.2578,0.252,25,22.24,1,mixed,2,1.0076,0.0233,20,1,30
DISPATCH_CARGO,3,3,18,1522,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,6,E0006,295,SIMSHIFT-2026-05-08-C-UCT37CBQ,2026-06-01T13:49:00+00:00,2026-06-01T13:49:00+00:00,2026-06-01T13:55:00+00:00,2026-06-01T14:16:00+00:00,2026-06-01T14:43:00+00:00,0,6,21,27,21,0,4,4,9,289,1.0829,0.0913,0,0.0,0,synthetic,1,1.0,0.0,0,0,21
MOVE_BETWEEN_SLOTS,3,3,18,1523,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,14,E0014,317,SIMSHIFT-2026-05-08-C-9KD8RXZH,2026-06-01T13:08:00+00:00,2026-06-01T13:12:00+00:00,2026-06-01T13:18:00+00:00,2026-06-01T13:42:00+00:00,2026-06-01T15:02:00+00:00,4,6,24,34,24,4,3,3,11,252,1.1746,0.0762,18,21.0,1,mixed,1,1.0,0.0,0,0,24
DISPATCH_CARGO,3,4,20,1524,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,3,E0003,317,SIMSHIFT-2026-05-08-C-9KD8RXZH,2026-06-01T13:45:00+00:00,2026-06-01T13:49:00+00:00,2026-06-01T13:53:00+00:00,2026-06-01T14:19:00+00:00,2026-06-01T14:53:00+00:00,4,4,26,34,26,4,3,3,12,289,1.128,0.0806,21,20.5714,1,mixed,1,1.0,0.0,0,0,26
MOVE_BETWEEN_SLOTS,2,5,19,1525,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,7,E0007,338,SIMSHIFT-2026-05-09-C-DVN6FXMP,2026-06-01T13:10:00+00:00,2026-06-01T13:19:00+00:00,2026-06-01T13:26:00+00:00,2026-06-01T13:49:00+00:00,2026-06-01T15:15:00+00:00,9,7,23,39,23,9,3,3,13,259,1.0873,0.0757,16,19.5625,1,mixed,1,1.0,0.0,0,0,23
DISPATCH_CARGO,4,2,17,1526,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,12,E0012,338,SIMSHIFT-2026-05-09-C-DVN6FXMP,2026-06-01T13:51:00+00:00,2026-06-01T13:51:00+00:00,2026-06-01T13:53:00+00:00,2026-06-01T14:17:00+00:00,2026-06-01T15:02:00+00:00,0,2,24,26,24,0,3,3,13,291,1.2165,0.1646,20,22.5,1,mixed,1,1.0,0.0,0,0,24
MOVE_BETWEEN_SLOTS,3,1,16,1527,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,8,E0008,178,SIMSHIFT-2026-05-05-C-J07GF9DV,2026-06-01T13:12:00+00:00,2026-06-01T13:21:00+00:00,2026-06-01T13:25:00+00:00,2026-06-01T13:43:00+00:00,2026-06-01T13:59:00+00:00,9,4,18,31,18,9,4,4,13,261,0.9926,0.1148,17,18.0,1,mixed,1,1.0,0.0,0,0,18
DISPATCH_CARGO,4,3,18,1528,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,5,E0005,178,SIMSHIFT-2026-05-05-C-J07GF9DV,2026-06-01T13:47:00+00:00,2026-06-01T13:49:00+00:00,2026-06-01T13:55:00+00:00,2026-06-01T14:19:00+00:00,2026-06-01T15:57:00+00:00,2,6,24,32,24,2,4,4,13,289,1.1346,0.1224,12,21.8333,1,mixed,1,1.0,0.0,0,0,24
RECEIVE_TO_INBOUND,5,1,13,1529,completed,auto,1,RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,1,E0001,420,SIMSHIFT-2026-06-01-C-P8IY3X80,2026-06-01T13:15:00+00:00,2026-06-01T13:32:00+00:00,2026-06-01T13:38:00+00:00,2026-06-01T13:54:00+00:00,2026-06-01T14:22:00+00:00,17,6,16,39,16,17,6,6,14,272,1.0703,0.1341,29,15.6897,1,mixed,1,1.0,0.0,0,0,16
RECEIVE_TO_INBOUND,3,2,13,1530,completed,auto,1,RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,14,E0014,421,SIMSHIFT-2026-06-01-C-Z1G52EFU,2026-06-01T13:19:00+00:00,2026-06-01T13:43:00+00:00,2026-06-01T13:47:00+00:00,2026-06-01T14:00:00+00:00,2026-06-01T15:28:00+00:00,24,4,13,41,13,24,4,4,14,283,1.0583,0.1869,31,15.8387,1,mixed,1,1.0,0.0,0,0,13
RECEIVE_TO_INBOUND,3,2,14,1531,completed,auto,1,FORKLIFT;RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,11,E0011,422,SIMSHIFT-2026-06-01-C-9UY7S361,2026-06-01T13:21:00+00:00,2026-06-01T13:49:00+00:00,2026-06-01T13:52:00+00:00,2026-06-01T14:07:00+00:00,2026-06-01T14:45:00+00:00,28,3,15,46,15,28,4,4,13,289,1.1801,0.1375,30,16.9667,1,mixed,2,1.0042,0.006,25,1,15
GENERAL,2,3,12,1532,completed,auto,1,,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,8,E0008,,,2026-06-01T13:30:00+00:00,2026-06-01T13:44:00+00:00,2026-06-01T13:47:00+00:00,2026-06-01T14:01:00+00:00,2026-06-01T14:13:00+00:00,14,3,14,31,14,14,5,5,14,284,1.2309,0.0995,11,13.9091,1,mixed,0,1.0,0.0,0,0,14
PUTAWAY_TO_RACK,5,3,21,1533,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,2,E0002,419,SIMSHIFT-2026-06-01-C-EPSOF1GG,2026-06-01T13:34:00+00:00,2026-06-01T13:49:00+00:00,2026-06-01T13:55:00+00:00,2026-06-01T14:24:00+00:00,2026-06-01T14:43:00+00:00,15,6,29,50,29,15,6,6,16,289,1.1661,0.1499,30,24.3667,1,mixed,1,1.0,0.0,0,0,29
PUTAWAY_TO_RACK,5,5,22,1534,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,7,E0007,418,SIMSHIFT-2026-06-01-C-5J284WV9,2026-06-01T13:35:00+00:00,2026-06-01T13:51:00+00:00,2026-06-01T13:54:00+00:00,2026-06-01T14:21:00+00:00,2026-06-01T14:41:00+00:00,16,3,27,46,27,16,4,4,18,291,1.1223,0.1592,24,23.125,1,mixed,1,1.0,0.0,0,0,27
MOVE_BETWEEN_SLOTS,4,1,17,1535,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,13,E0013,350,SIMSHIFT-2026-05-09-C-P1FE46BA,2026-06-01T13:36:00+00:00,2026-06-01T13:52:00+00:00,2026-06-01T13:58:00+00:00,2026-06-01T14:18:00+00:00,2026-06-01T14:35:00+00:00,16,6,20,42,20,16,4,4,13,292,1.0119,0.0622,13,17.8462,1,mixed,1,1.0,0.0,0,0,20
DISPATCH_CARGO,4,5,20,1536,completed,auto,1,DISPATCH;FORKLIFT,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,11,E0011,350,SIMSHIFT-2026-05-09-C-P1FE46BA,2026-06-01T14:24:00+00:00,2026-06-01T14:25:00+00:00,2026-06-01T14:30:00+00:00,2026-06-01T14:53:00+00:00,2026-06-01T15:45:00+00:00,1,5,23,29,23,1,5,5,15,325,1.272,0.2797,26,23.7308,1,mixed,2,1.0243,0.0166,21,1,23
MOVE_BETWEEN_SLOTS,3,5,19,1537,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,4,E0004,172,SIMSHIFT-2026-05-05-C-3UE2ASUC,2026-06-01T13:38:00+00:00,2026-06-01T13:54:00+00:00,2026-06-01T13:56:00+00:00,2026-06-01T14:21:00+00:00,2026-06-01T14:26:00+00:00,16,2,25,43,25,16,4,4,13,294,1.1667,0.1391,18,20.9444,1,mixed,1,1.0,0.0,0,0,25
DISPATCH_CARGO,3,1,17,1538,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,9,E0009,172,SIMSHIFT-2026-05-05-C-3UE2ASUC,2026-06-01T14:25:00+00:00,2026-06-01T14:27:00+00:00,2026-06-01T14:32:00+00:00,2026-06-01T14:49:00+00:00,2026-06-01T16:24:00+00:00,2,5,17,24,17,2,5,5,9,327,0.9916,0.0599,16,18.125,1,mixed,1,1.0,0.0,0,0,17
MOVE_BETWEEN_SLOTS,4,2,17,1539,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,1,E0001,323,SIMSHIFT-2026-05-09-C-B0OZG7BM,2026-06-01T13:38:00+00:00,2026-06-01T13:56:00+00:00,2026-06-01T14:01:00+00:00,2026-06-01T14:22:00+00:00,2026-06-01T14:56:00+00:00,18,5,21,44,21,18,7,7,15,296,1.0603,0.084,25,19.0,1,mixed,1,1.0,0.0,0,0,21
DISPATCH_CARGO,4,1,17,1540,completed,auto,1,DISPATCH;FORKLIFT,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,1,E0001,323,SIMSHIFT-2026-05-09-C-B0OZG7BM,2026-06-01T14:26:00+00:00,2026-06-01T14:27:00+00:00,2026-06-01T14:32:00+00:00,2026-06-01T14:54:00+00:00,2026-06-01T16:07:00+00:00,1,5,22,28,22,1,8,8,17,327,1.0292,0.0547,17,18.6471,1,mixed,2,0.9965,0.0,15,1,22
MOVE_BETWEEN_SLOTS,4,3,18,1541,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,15,E0015,311,SIMSHIFT-2026-05-08-C-6S8NCT5V,2026-06-01T13:38:00+00:00,2026-06-01T13:57:00+00:00,2026-06-01T14:03:00+00:00,2026-06-01T14:26:00+00:00,2026-06-01T15:05:00+00:00,19,6,23,48,23,19,3,3,12,297,1.2084,0.0873,19,21.9474,1,mixed,1,1.0,0.0,0,0,23
DISPATCH_CARGO,3,1,17,1542,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,6,E0006,311,SIMSHIFT-2026-05-08-C-6S8NCT5V,2026-06-01T14:30:00+00:00,2026-06-01T14:34:00+00:00,2026-06-01T14:38:00+00:00,2026-06-01T14:59:00+00:00,2026-06-01T15:49:00+00:00,4,4,21,29,21,4,5,5,12,334,1.0829,0.0913,0,0.0,0,synthetic,1,1.0,0.0,0,0,21
RECEIVE_TO_INBOUND,4,1,13,1543,completed,auto,1,RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,10,E0010,423,SIMSHIFT-2026-06-01-C-0V3Z0GU1,2026-06-01T13:38:00+00:00,2026-06-01T13:57:00+00:00,2026-06-01T14:04:00+00:00,2026-06-01T14:26:00+00:00,2026-06-01T15:25:00+00:00,19,7,22,48,22,19,4,4,15,297,1.1826,0.1424,22,17.2273,1,mixed,1,1.0,0.0,0,0,22
RECEIVE_TO_INBOUND,3,5,16,1544,completed,auto,1,RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,8,E0008,424,SIMSHIFT-2026-06-01-C-69WEZC1B,2026-06-01T13:38:00+00:00,2026-06-01T14:02:00+00:00,2026-06-01T14:09:00+00:00,2026-06-01T14:31:00+00:00,2026-06-01T15:44:00+00:00,24,7,22,53,22,24,6,6,17,302,1.1221,0.1764,27,16.5185,1,mixed,1,1.0,0.0,0,0,22
RECEIVE_TO_INBOUND,4,4,15,1545,completed,auto,1,FORKLIFT;RECEIVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,2,E0002,425,SIMSHIFT-2026-06-01-C-0SHZBUK3,2026-06-01T13:38:00+00:00,2026-06-01T14:27:00+00:00,2026-06-01T14:30:00+00:00,2026-06-01T14:44:00+00:00,2026-06-01T15:18:00+00:00,49,3,14,66,14,49,7,7,19,327,1.1942,0.2109,32,17.4688,1,mixed,2,0.9477,0.0,21,1,14
MOVE_BETWEEN_SLOTS,3,2,17,1546,completed,auto,1,FORKLIFT;MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,2,E0002,331,SIMSHIFT-2026-05-09-C-NZFXDNL7,2026-06-01T13:38:00+00:00,2026-06-01T14:45:00+00:00,2026-06-01T14:51:00+00:00,2026-06-01T15:17:00+00:00,2026-06-01T14:32:00+00:00,67,6,26,99,26,67,8,8,23,345,1.2578,0.252,25,22.24,1,mixed,2,1.0076,0.0233,20,1,26
DISPATCH_CARGO,4,3,18,1547,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,9,E0009,331,SIMSHIFT-2026-05-09-C-NZFXDNL7,2026-06-01T15:19:00+00:00,2026-06-01T15:20:00+00:00,2026-06-01T15:23:00+00:00,2026-06-01T15:41:00+00:00,2026-06-01T17:35:00+00:00,1,3,18,22,18,1,6,6,10,380,0.9916,0.0599,16,18.125,1,mixed,1,1.0,0.0,0,0,18
MOVE_BETWEEN_SLOTS,4,4,18,1548,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,14,E0014,357,SIMSHIFT-2026-05-09-C-92WYQ9GC,2026-06-01T13:38:00+00:00,2026-06-01T14:03:00+00:00,2026-06-01T14:06:00+00:00,2026-06-01T14:32:00+00:00,2026-06-01T14:21:00+00:00,25,3,26,54,26,25,5,5,16,303,1.1746,0.0762,18,21.0,1,mixed,1,1.0,0.0,0,0,26
DISPATCH_CARGO,4,2,17,1549,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,13,E0013,357,SIMSHIFT-2026-05-09-C-92WYQ9GC,2026-06-01T14:37:00+00:00,2026-06-01T14:41:00+00:00,2026-06-01T14:44:00+00:00,2026-06-01T15:06:00+00:00,2026-06-01T16:22:00+00:00,4,3,22,29,22,4,5,5,14,341,1.1992,0.1267,20,22.25,1,mixed,1,1.0,0.0,0,0,22
MOVE_BETWEEN_SLOTS,3,4,19,1550,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,12,E0012,351,SIMSHIFT-2026-05-09-C-859KPQ8V,2026-06-01T13:38:00+00:00,2026-06-01T14:20:00+00:00,2026-06-01T14:26:00+00:00,2026-06-01T14:48:00+00:00,2026-06-01T15:55:00+00:00,42,6,22,70,22,42,4,4,15,320,1.107,0.0982,14,19.5,1,mixed,1,1.0,0.0,0,0,22
DISPATCH_CARGO,3,2,18,1551,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,15,E0015,351,SIMSHIFT-2026-05-09-C-859KPQ8V,2026-06-01T14:54:00+00:00,2026-06-01T14:55:00+00:00,2026-06-01T15:01:00+00:00,2026-06-01T15:24:00+00:00,2026-06-01T16:04:00+00:00,1,6,23,30,23,1,4,4,15,355,1.0789,0.1183,17,19.7059,1,mixed,1,1.0,0.0,0,0,23
MOVE_BETWEEN_SLOTS,3,3,18,1552,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,3,E0003,341,SIMSHIFT-2026-05-09-C-Z4G6TZL9,2026-06-01T13:38:00+00:00,2026-06-01T14:20:00+00:00,2026-06-01T14:23:00+00:00,2026-06-01T14:44:00+00:00,2026-06-01T14:26:00+00:00,42,3,21,66,21,42,4,4,16,320,1.0421,0.0614,5,19.4,1,mixed,1,1.0,0.0,0,0,21
DISPATCH_CARGO,5,3,19,1553,completed,auto,1,DISPATCH;FORKLIFT,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,11,E0011,341,SIMSHIFT-2026-05-09-C-Z4G6TZL9,2026-06-01T14:49:00+00:00,2026-06-01T14:55:00+00:00,2026-06-01T14:59:00+00:00,2026-06-01T15:24:00+00:00,2026-06-01T15:31:00+00:00,6,4,25,35,25,6,6,6,20,355,1.272,0.2797,26,23.7308,1,mixed,2,1.0243,0.0166,21,1,25
MOVE_BETWEEN_SLOTS,2,5,19,1554,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,5,E0005,189,SIMSHIFT-2026-05-05-C-MZXAZW1M,2026-06-01T13:39:00+00:00,2026-06-01T14:20:00+00:00,2026-06-01T14:22:00+00:00,2026-06-01T14:41:00+00:00,2026-06-01T15:22:00+00:00,41,2,19,62,19,41,5,5,16,320,1.2815,0.1577,21,23.4286,1,mixed,1,1.0,0.0,0,0,19
DISPATCH_CARGO,3,3,18,1555,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,10,E0010,189,SIMSHIFT-2026-05-05-C-MZXAZW1M,2026-06-01T14:43:00+00:00,2026-06-01T14:43:00+00:00,2026-06-01T14:50:00+00:00,2026-06-01T15:05:00+00:00,2026-06-01T17:01:00+00:00,0,7,15,22,15,0,5,5,16,343,1.0182,0.1233,15,19.0,1,mixed,1,1.0,0.0,0,0,15
MOVE_BETWEEN_SLOTS,3,2,18,1556,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,7,E0007,355,SIMSHIFT-2026-05-09-C-9NKY25RN,2026-06-01T13:40:00+00:00,2026-06-01T14:22:00+00:00,2026-06-01T14:25:00+00:00,2026-06-01T14:48:00+00:00,2026-06-01T14:23:00+00:00,42,3,23,68,23,42,5,5,23,322,1.0873,0.0757,16,19.5625,1,mixed,1,1.0,0.0,0,0,23
DISPATCH_CARGO,3,2,18,1557,completed,auto,1,DISPATCH,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,4,E0004,355,SIMSHIFT-2026-05-09-C-9NKY25RN,2026-06-01T14:53:00+00:00,2026-06-01T14:57:00+00:00,2026-06-01T14:59:00+00:00,2026-06-01T15:17:00+00:00,2026-06-01T15:48:00+00:00,4,2,18,24,18,4,5,5,18,357,1.0918,0.1483,16,19.875,1,mixed,1,1.0,0.0,0,0,18
MOVE_BETWEEN_SLOTS,3,1,17,1558,completed,auto,1,MOVE,11,2026-06-01,2026-06-01T09:00:00+00:00,2026-06-01T09:00:00+00:00,2026-06-01T18:00:00+00:00,8,E0008,133,SIMSHIFT-2026-05-04-C-M8S0THEG,2026-06-01T13:41:00+00:00,2026-06-01T14:34:00+00:00,2026-06-01T14:39:00+00:00,2026-06-01T14:58:00+00:00,2026-06-01T14:58:00+00:00,53,5,19,77,19,53,7,7,22,334,0.9926,0.1148,17,18.0,1,mixed,1,1.0,0.0,0,0,19
